relName,className,prevsloc,currsloc,addedsloc,deletedsloc,changedsloc,totalChangedsloc
uml\ui\behavior\common_behavior\PropPanelLinkEnd.java,org.argouml.uml.ui.behavior.common_behavior.ActionNavigateOppositeLinkEnd,16,16,0,0,0,0
uml\ui\behavior\common_behavior\ActionNewAction.java,org.argouml.uml.ui.behavior.common_behavior.ActionNewAction,51,51,0,0,0,0
uml\ui\behavior\common_behavior\ActionNewActionSequence.java,org.argouml.uml.ui.behavior.common_behavior.ActionNewActionSequence,31,31,0,0,0,0
uml\ui\behavior\common_behavior\ActionNewArgument.java,org.argouml.uml.ui.behavior.common_behavior.ActionNewArgument,14,14,0,0,0,0
uml\ui\behavior\common_behavior\ActionNewCallAction.java,org.argouml.uml.ui.behavior.common_behavior.ActionNewCallAction,30,30,0,0,0,0
uml\ui\behavior\common_behavior\ActionNewCreateAction.java,org.argouml.uml.ui.behavior.common_behavior.ActionNewCreateAction,29,29,0,0,0,0
uml\ui\behavior\common_behavior\ActionNewDestroyAction.java,org.argouml.uml.ui.behavior.common_behavior.ActionNewDestroyAction,29,29,0,0,0,0
uml\ui\behavior\common_behavior\ActionNewReception.java,org.argouml.uml.ui.behavior.common_behavior.ActionNewReception,19,19,0,0,0,0
uml\ui\behavior\common_behavior\ActionNewReturnAction.java,org.argouml.uml.ui.behavior.common_behavior.ActionNewReturnAction,30,30,0,0,0,0
uml\ui\behavior\common_behavior\ActionNewSendAction.java,org.argouml.uml.ui.behavior.common_behavior.ActionNewSendAction,30,30,0,0,0,0
uml\ui\behavior\common_behavior\ActionNewSignal.java,org.argouml.uml.ui.behavior.common_behavior.ActionNewSignal,21,30,10,1,2,15
uml\ui\behavior\common_behavior\ActionNewTerminateAction.java,org.argouml.uml.ui.behavior.common_behavior.ActionNewTerminateAction,31,31,0,0,0,0
uml\ui\behavior\common_behavior\ActionNewUninterpretedAction.java,org.argouml.uml.ui.behavior.common_behavior.ActionNewUninterpretedAction,31,31,0,0,0,0
uml\ui\behavior\common_behavior\PropPanelActionSequence.java,org.argouml.uml.ui.behavior.common_behavior.ActionRemoveAction,15,16,1,0,1,3
uml\ui\behavior\common_behavior\ActionRemoveArgument.java,org.argouml.uml.ui.behavior.common_behavior.ActionRemoveArgument,14,14,0,0,0,0
uml\ui\behavior\common_behavior\PropPanelSignal.java,org.argouml.uml.ui.behavior.common_behavior.ActionRemoveContextSignal,19,17,1,3,3,10
uml\ui\behavior\common_behavior\PropPanelSignal.java,org.argouml.uml.ui.behavior.common_behavior.ActionRemoveReceptionSignal,20,18,1,3,4,12
uml\ui\behavior\common_behavior\ActionSetActionAsynchronous.java,org.argouml.uml.ui.behavior.common_behavior.ActionSetActionAsynchronous,26,26,0,0,0,0
uml\ui\behavior\common_behavior\PropPanelLink.java,org.argouml.uml.ui.behavior.common_behavior.ActionSetLinkAssociation,29,30,1,0,0,1
uml\ui\behavior\common_behavior\PopupMenuNewAction.java,org.argouml.uml.ui.behavior.common_behavior.PopupMenuNewAction,42,42,0,0,0,0
uml\ui\behavior\common_behavior\PropPanelActionSequence.java,org.argouml.uml.ui.behavior.common_behavior.PopupMenuNewActionSequenceAction,17,17,0,0,0,0
uml\ui\behavior\common_behavior\PropPanelAction.java,org.argouml.uml.ui.behavior.common_behavior.PropPanelAction,45,48,3,0,2,7
uml\ui\behavior\common_behavior\PropPanelActionSequence.java,org.argouml.uml.ui.behavior.common_behavior.PropPanelActionSequence,21,21,0,0,2,4
uml\ui\behavior\common_behavior\PropPanelArgument.java,org.argouml.uml.ui.behavior.common_behavior.PropPanelArgument,19,19,0,0,1,2
uml\ui\behavior\common_behavior\PropPanelCallAction.java,org.argouml.uml.ui.behavior.common_behavior.PropPanelCallAction,110,111,2,1,2,7
uml\ui\behavior\common_behavior\PropPanelComponentInstance.java,org.argouml.uml.ui.behavior.common_behavior.PropPanelComponentInstance,31,30,0,1,3,7
uml\ui\behavior\common_behavior\PropPanelCreateAction.java,org.argouml.uml.ui.behavior.common_behavior.PropPanelCreateAction,17,17,0,0,3,6
uml\ui\behavior\common_behavior\PropPanelDestroyAction.java,org.argouml.uml.ui.behavior.common_behavior.PropPanelDestroyAction,5,5,0,0,1,2
uml\ui\behavior\common_behavior\PropPanelInstance.java,org.argouml.uml.ui.behavior.common_behavior.PropPanelInstance,29,29,4,4,11,30
uml\ui\behavior\common_behavior\PropPanelLink.java,org.argouml.uml.ui.behavior.common_behavior.PropPanelLink,37,35,0,2,1,4
uml\ui\behavior\common_behavior\PropPanelLinkEnd.java,org.argouml.uml.ui.behavior.common_behavior.PropPanelLinkEnd,13,11,0,2,2,6
uml\ui\behavior\common_behavior\PropPanelNodeInstance.java,org.argouml.uml.ui.behavior.common_behavior.PropPanelNodeInstance,30,29,0,1,2,5
uml\ui\behavior\common_behavior\PropPanelObject.java,org.argouml.uml.ui.behavior.common_behavior.PropPanelObject,29,28,0,1,2,5
uml\ui\behavior\common_behavior\PropPanelReception.java,org.argouml.uml.ui.behavior.common_behavior.PropPanelReception,36,35,1,2,9,21
uml\ui\behavior\common_behavior\PropPanelReturnAction.java,org.argouml.uml.ui.behavior.common_behavior.PropPanelReturnAction,5,5,0,0,1,2
uml\ui\behavior\common_behavior\PropPanelSendAction.java,org.argouml.uml.ui.behavior.common_behavior.PropPanelSendAction,18,21,4,1,5,15
uml\ui\behavior\common_behavior\PropPanelSignal.java,org.argouml.uml.ui.behavior.common_behavior.PropPanelSignal,45,47,3,1,4,12
uml\ui\behavior\common_behavior\PropPanelStimulus.java,org.argouml.uml.ui.behavior.common_behavior.PropPanelStimulus,89,82,0,7,5,17
uml\ui\behavior\common_behavior\PropPanelTerminateAction.java,org.argouml.uml.ui.behavior.common_behavior.PropPanelTerminateAction,5,5,0,0,1,2
uml\ui\behavior\common_behavior\PropPanelUninterpretedAction.java,org.argouml.uml.ui.behavior.common_behavior.PropPanelUninterpretedAction,5,5,0,0,1,2
uml\ui\behavior\common_behavior\UMLActionArgumentListModel.java,org.argouml.uml.ui.behavior.common_behavior.UMLActionArgumentListModel,25,46,21,0,4,29
uml\ui\behavior\common_behavior\UMLActionAsynchronousCheckBox.java,org.argouml.uml.ui.behavior.common_behavior.UMLActionAsynchronousCheckBox,11,11,0,0,0,0
uml\ui\behavior\common_behavior\PropPanelActionSequence.java,org.argouml.uml.ui.behavior.common_behavior.UMLActionSequenceActionList,8,9,1,0,0,1
uml\ui\behavior\common_behavior\PropPanelActionSequence.java,org.argouml.uml.ui.behavior.common_behavior.UMLActionSequenceActionListModel,23,43,20,0,1,22
uml\ui\behavior\common_behavior\UMLCreateActionClassifierListModel.java,org.argouml.uml.ui.behavior.common_behavior.UMLCreateActionClassifierListModel,17,17,0,0,0,0
uml\ui\behavior\common_behavior\UMLInstanceClassifierListModel.java,org.argouml.uml.ui.behavior.common_behavior.UMLInstanceClassifierListModel,14,14,0,0,0,0
uml\ui\behavior\common_behavior\UMLInstanceLinkEndListModel.java,org.argouml.uml.ui.behavior.common_behavior.UMLInstanceLinkEndListModel,14,14,0,0,0,0
uml\ui\behavior\common_behavior\UMLInstanceReceiverStimulusListModel.java,org.argouml.uml.ui.behavior.common_behavior.UMLInstanceReceiverStimulusListModel,14,14,0,0,0,0
uml\ui\behavior\common_behavior\UMLInstanceSenderStimulusListModel.java,org.argouml.uml.ui.behavior.common_behavior.UMLInstanceSenderStimulusListModel,13,13,0,0,0,0
uml\ui\behavior\common_behavior\PropPanelLink.java,org.argouml.uml.ui.behavior.common_behavior.UMLLinkAssociationComboBoxModel,51,52,1,0,0,1
uml\ui\behavior\common_behavior\UMLLinkConnectionListModel.java,org.argouml.uml.ui.behavior.common_behavior.UMLLinkConnectionListModel,23,45,22,0,0,22
uml\ui\behavior\common_behavior\UMLReceptionSignalComboBox.java,org.argouml.uml.ui.behavior.common_behavior.UMLReceptionSignalComboBox,16,16,0,0,0,0
uml\ui\behavior\common_behavior\UMLReceptionSignalComboBoxModel.java,org.argouml.uml.ui.behavior.common_behavior.UMLReceptionSignalComboBoxModel,48,48,0,0,0,0
uml\ui\behavior\common_behavior\UMLReceptionSpecificationDocument.java,org.argouml.uml.ui.behavior.common_behavior.UMLReceptionSpecificationDocument,16,16,0,0,0,0
uml\ui\behavior\common_behavior\PropPanelSendAction.java,org.argouml.uml.ui.behavior.common_behavior.UMLSendActionSignalListModel,14,14,0,0,0,0
uml\ui\behavior\common_behavior\UMLSignalContextListModel.java,org.argouml.uml.ui.behavior.common_behavior.UMLSignalContextListModel,15,15,0,0,0,0
uml\ui\behavior\common_behavior\PropPanelSignal.java,org.argouml.uml.ui.behavior.common_behavior.UMLSignalReceptionListModel,15,15,0,0,0,0
uml\ui\behavior\common_behavior\UMLStimulusReceiverListModel.java,org.argouml.uml.ui.behavior.common_behavior.UMLStimulusReceiverListModel,12,12,0,0,0,0
uml\ui\behavior\common_behavior\UMLStimulusSenderListModel.java,org.argouml.uml.ui.behavior.common_behavior.UMLStimulusSenderListModel,12,12,0,0,0,0
uml\ui\behavior\state_machines\AbstractPropPanelState.java,org.argouml.uml.ui.behavior.state_machines.AbstractPropPanelState,57,58,1,0,16,33
uml\ui\behavior\state_machines\ActionAddEventAsDeferrableEvent.java,org.argouml.uml.ui.behavior.state_machines.ActionAddEventAsDeferrableEvent,49,46,1,4,10,25
uml\ui\behavior\state_machines\ActionAddSignalsToSignalEvent.java,org.argouml.uml.ui.behavior.state_machines.ActionAddSignalsToSignalEvent,36,37,1,0,7,15
uml\ui\behavior\state_machines\ActionNewCallEvent.java,org.argouml.uml.ui.behavior.state_machines.ActionNewCallEvent,13,13,0,0,0,0
uml\ui\behavior\state_machines\ActionNewChangeEvent.java,org.argouml.uml.ui.behavior.state_machines.ActionNewChangeEvent,13,13,0,0,0,0
uml\ui\behavior\state_machines\ActionNewCompositeState.java,org.argouml.uml.ui.behavior.state_machines.ActionNewCompositeState,16,16,0,0,0,0
uml\ui\behavior\state_machines\ActionNewEvent.java,org.argouml.uml.ui.behavior.state_machines.ActionNewEvent,35,35,0,0,0,0
uml\ui\behavior\state_machines\ActionNewFinalState.java,org.argouml.uml.ui.behavior.state_machines.ActionNewFinalState,14,14,0,0,0,0
uml\ui\behavior\state_machines\ActionNewGuard.java,org.argouml.uml.ui.behavior.state_machines.ActionNewGuard,19,19,0,0,0,0
uml\ui\behavior\state_machines\ActionNewPseudoState.java,org.argouml.uml.ui.behavior.state_machines.ActionNewPseudoState,21,21,0,0,0,0
uml\ui\behavior\state_machines\ActionNewSignalEvent.java,org.argouml.uml.ui.behavior.state_machines.ActionNewSignalEvent,13,13,0,0,0,0
uml\ui\behavior\state_machines\ActionNewSimpleState.java,org.argouml.uml.ui.behavior.state_machines.ActionNewSimpleState,14,14,0,0,0,0
uml\ui\behavior\state_machines\ActionNewStubState.java,org.argouml.uml.ui.behavior.state_machines.ActionNewStubState,16,16,0,0,0,0
uml\ui\behavior\state_machines\ActionNewSubmachineState.java,org.argouml.uml.ui.behavior.state_machines.ActionNewSubmachineState,16,16,0,0,0,0
uml\ui\behavior\state_machines\ActionNewSynchState.java,org.argouml.uml.ui.behavior.state_machines.ActionNewSynchState,15,15,0,0,0,0
uml\ui\behavior\state_machines\ActionNewTimeEvent.java,org.argouml.uml.ui.behavior.state_machines.ActionNewTimeEvent,13,13,0,0,0,0
uml\ui\behavior\state_machines\ActionNewTransition.java,org.argouml.uml.ui.behavior.state_machines.ActionNewTransition,23,23,0,0,0,0
uml\ui\behavior\state_machines\ActionSetCompositeStateConcurrent.java,org.argouml.uml.ui.behavior.state_machines.ActionSetCompositeStateConcurrent,25,25,0,0,0,0
uml\ui\behavior\state_machines\ActionSetContextStateMachine.java,org.argouml.uml.ui.behavior.state_machines.ActionSetContextStateMachine,25,25,0,0,0,0
uml\ui\behavior\state_machines\ActionSetStubStateReferenceState.java,org.argouml.uml.ui.behavior.state_machines.ActionSetStubStateReferenceState,25,25,0,0,0,0
uml\ui\behavior\state_machines\ActionSetSubmachineStateSubmachine.java,org.argouml.uml.ui.behavior.state_machines.ActionSetSubmachineStateSubmachine,20,20,0,0,0,0
uml\ui\behavior\state_machines\ButtonActionNewGuard.java,org.argouml.uml.ui.behavior.state_machines.ButtonActionNewGuard,30,30,0,0,0,0
uml\ui\behavior\state_machines\PopupMenuNewEvent.java,org.argouml.uml.ui.behavior.state_machines.PopupMenuNewEvent,40,40,0,0,0,0
uml\ui\behavior\state_machines\PropPanelCallEvent.java,org.argouml.uml.ui.behavior.state_machines.PropPanelCallEvent,19,18,1,2,2,7
uml\ui\behavior\state_machines\PropPanelChangeEvent.java,org.argouml.uml.ui.behavior.state_machines.PropPanelChangeEvent,19,18,1,2,2,7
uml\ui\behavior\state_machines\PropPanelCompositeState.java,org.argouml.uml.ui.behavior.state_machines.PropPanelCompositeState,64,63,10,11,21,63
uml\ui\behavior\state_machines\PropPanelEvent.java,org.argouml.uml.ui.behavior.state_machines.PropPanelEvent,37,39,5,3,5,18
uml\ui\behavior\state_machines\PropPanelFinalState.java,org.argouml.uml.ui.behavior.state_machines.PropPanelFinalState,20,13,0,7,7,21
uml\ui\behavior\state_machines\PropPanelGuard.java,org.argouml.uml.ui.behavior.state_machines.PropPanelGuard,26,22,0,4,6,16
uml\ui\behavior\state_machines\PropPanelPseudostate.java,org.argouml.uml.ui.behavior.state_machines.PropPanelPseudostate,80,79,3,4,13,33
uml\ui\behavior\state_machines\PropPanelSignalEvent.java,org.argouml.uml.ui.behavior.state_machines.PropPanelSignalEvent,16,16,1,1,3,8
uml\ui\behavior\state_machines\PropPanelSimpleState.java,org.argouml.uml.ui.behavior.state_machines.PropPanelSimpleState,30,25,1,6,16,39
uml\ui\behavior\state_machines\PropPanelStateMachine.java,org.argouml.uml.ui.behavior.state_machines.PropPanelStateMachine,43,47,6,2,8,24
uml\ui\behavior\state_machines\PropPanelStateVertex.java,org.argouml.uml.ui.behavior.state_machines.PropPanelStateVertex,33,36,5,2,6,19
uml\ui\behavior\state_machines\PropPanelStubState.java,org.argouml.uml.ui.behavior.state_machines.PropPanelStubState,25,19,0,6,6,18
uml\ui\behavior\state_machines\PropPanelSubmachineState.java,org.argouml.uml.ui.behavior.state_machines.PropPanelSubmachineState,59,43,8,24,16,64
uml\ui\behavior\state_machines\PropPanelSynchState.java,org.argouml.uml.ui.behavior.state_machines.PropPanelSynchState,19,13,0,6,6,18
uml\ui\behavior\state_machines\PropPanelTimeEvent.java,org.argouml.uml.ui.behavior.state_machines.PropPanelTimeEvent,19,18,1,2,2,7
uml\ui\behavior\state_machines\PropPanelTransition.java,org.argouml.uml.ui.behavior.state_machines.PropPanelTransition,76,53,0,23,17,57
uml\ui\behavior\state_machines\PropPanelCallEvent.java,org.argouml.uml.ui.behavior.state_machines.UMLCallEventOperationComboBox2,21,22,1,0,0,1
uml\ui\behavior\state_machines\PropPanelCallEvent.java,org.argouml.uml.ui.behavior.state_machines.UMLCallEventOperationComboBoxModel,45,43,0,2,8,18
uml\ui\behavior\state_machines\UMLChangeExpressionModel.java,org.argouml.uml.ui.behavior.state_machines.UMLChangeExpressionModel,24,24,0,0,1,2
uml\ui\behavior\state_machines\UMLCompositeStateConcurrentCheckBox.java,org.argouml.uml.ui.behavior.state_machines.UMLCompositeStateConcurrentCheckBox,10,10,0,0,0,0
uml\ui\behavior\state_machines\UMLCompositeStateSubvertexList.java,org.argouml.uml.ui.behavior.state_machines.UMLCompositeStateSubvertexList,58,58,0,0,0,0
uml\ui\behavior\state_machines\UMLCompositeStateSubvertexListModel.java,org.argouml.uml.ui.behavior.state_machines.UMLCompositeStateSubvertexListModel,12,12,0,0,0,0
uml\ui\behavior\state_machines\UMLEventParameterListModel.java,org.argouml.uml.ui.behavior.state_machines.UMLEventParameterListModel,11,11,0,0,0,0
uml\ui\behavior\state_machines\UMLEventTransitionListModel.java,org.argouml.uml.ui.behavior.state_machines.UMLEventTransitionListModel,12,12,0,0,0,0
uml\ui\behavior\state_machines\UMLGuardTransitionListModel.java,org.argouml.uml.ui.behavior.state_machines.UMLGuardTransitionListModel,12,12,0,0,0,0
uml\ui\behavior\state_machines\UMLSignalEventSignalList.java,org.argouml.uml.ui.behavior.state_machines.UMLSignalEventSignalList,15,15,0,0,3,6
uml\ui\behavior\state_machines\UMLSignalEventSignalListModel.java,org.argouml.uml.ui.behavior.state_machines.UMLSignalEventSignalListModel,12,12,0,0,0,0
uml\ui\behavior\state_machines\UMLStateDeferrableEventList.java,org.argouml.uml.ui.behavior.state_machines.UMLStateDeferrableEventList,11,11,0,0,0,0
uml\ui\behavior\state_machines\UMLStateDeferrableEventListModel.java,org.argouml.uml.ui.behavior.state_machines.UMLStateDeferrableEventListModel,13,13,0,0,0,0
uml\ui\behavior\state_machines\UMLStateDoActivityList.java,org.argouml.uml.ui.behavior.state_machines.UMLStateDoActivityList,9,9,0,0,0,0
uml\ui\behavior\state_machines\UMLStateDoActivityListModel.java,org.argouml.uml.ui.behavior.state_machines.UMLStateDoActivityListModel,12,12,0,0,0,0
uml\ui\behavior\state_machines\UMLStateEntryList.java,org.argouml.uml.ui.behavior.state_machines.UMLStateEntryList,9,9,0,0,0,0
uml\ui\behavior\state_machines\UMLStateEntryListModel.java,org.argouml.uml.ui.behavior.state_machines.UMLStateEntryListModel,12,12,0,0,0,0
uml\ui\behavior\state_machines\UMLStateExitList.java,org.argouml.uml.ui.behavior.state_machines.UMLStateExitList,9,9,0,0,0,0
uml\ui\behavior\state_machines\UMLStateExitListModel.java,org.argouml.uml.ui.behavior.state_machines.UMLStateExitListModel,12,12,0,0,0,0
uml\ui\behavior\state_machines\UMLStateInternalTransition.java,org.argouml.uml.ui.behavior.state_machines.UMLStateInternalTransition,12,12,0,0,0,0
uml\ui\behavior\state_machines\UMLStateMachineContextComboBoxModel.java,org.argouml.uml.ui.behavior.state_machines.UMLStateMachineContextComboBoxModel,31,29,0,2,1,4
uml\ui\behavior\state_machines\UMLStateMachineContextListModel.java,org.argouml.uml.ui.behavior.state_machines.UMLStateMachineContextListModel,13,13,0,0,0,0
uml\ui\behavior\state_machines\UMLStateMachineSubmachineStateListModel.java,org.argouml.uml.ui.behavior.state_machines.UMLStateMachineSubmachineStateListModel,13,13,0,0,0,0
uml\ui\behavior\state_machines\UMLStateMachineTopListModel.java,org.argouml.uml.ui.behavior.state_machines.UMLStateMachineTopListModel,12,12,0,0,0,0
uml\ui\behavior\state_machines\UMLStateMachineTransitionListModel.java,org.argouml.uml.ui.behavior.state_machines.UMLStateMachineTransitionListModel,12,12,0,0,0,0
uml\ui\behavior\state_machines\UMLStateVertexContainerListModel.java,org.argouml.uml.ui.behavior.state_machines.UMLStateVertexContainerListModel,13,13,0,0,0,0
uml\ui\behavior\state_machines\UMLStateVertexIncomingListModel.java,org.argouml.uml.ui.behavior.state_machines.UMLStateVertexIncomingListModel,27,27,0,0,0,0
uml\ui\behavior\state_machines\UMLStateVertexOutgoingListModel.java,org.argouml.uml.ui.behavior.state_machines.UMLStateVertexOutgoingListModel,27,27,0,0,0,0
uml\ui\behavior\state_machines\UMLStubStateComboBoxModel.java,org.argouml.uml.ui.behavior.state_machines.UMLStubStateComboBoxModel,48,48,0,0,0,0
uml\ui\behavior\state_machines\UMLSubmachineStateComboBoxModel.java,org.argouml.uml.ui.behavior.state_machines.UMLSubmachineStateComboBoxModel,23,23,0,0,0,0
uml\ui\behavior\state_machines\UMLSynchStateBoundDocument.java,org.argouml.uml.ui.behavior.state_machines.UMLSynchStateBoundDocument,30,30,0,0,0,0
uml\ui\behavior\state_machines\UMLTransitionEffectList.java,org.argouml.uml.ui.behavior.state_machines.UMLTransitionEffectList,9,9,0,0,0,0
uml\ui\behavior\state_machines\UMLTransitionEffectListModel.java,org.argouml.uml.ui.behavior.state_machines.UMLTransitionEffectListModel,12,12,0,0,0,0
uml\ui\behavior\state_machines\UMLTransitionGuardListModel.java,org.argouml.uml.ui.behavior.state_machines.UMLTransitionGuardListModel,12,12,0,0,0,0
uml\ui\behavior\state_machines\UMLTransitionSourceListModel.java,org.argouml.uml.ui.behavior.state_machines.UMLTransitionSourceListModel,12,12,0,0,0,0
uml\ui\behavior\state_machines\UMLTransitionStateListModel.java,org.argouml.uml.ui.behavior.state_machines.UMLTransitionStateListModel,12,12,0,0,0,0
uml\ui\behavior\state_machines\UMLTransitionStatemachineListModel.java,org.argouml.uml.ui.behavior.state_machines.UMLTransitionStatemachineListModel,13,13,0,0,0,0
uml\ui\behavior\state_machines\UMLTransitionTargetListModel.java,org.argouml.uml.ui.behavior.state_machines.UMLTransitionTargetListModel,12,12,0,0,0,0
uml\ui\behavior\state_machines\UMLTransitionTriggerList.java,org.argouml.uml.ui.behavior.state_machines.UMLTransitionTriggerList,9,9,0,0,0,0
uml\ui\behavior\state_machines\UMLTransitionTriggerListModel.java,org.argouml.uml.ui.behavior.state_machines.UMLTransitionTriggerListModel,12,12,0,0,0,0
uml\ui\behavior\use_cases\ActionAddExtendExtensionPoint.java,org.argouml.uml.ui.behavior.use_cases.ActionAddExtendExtensionPoint,33,34,1,0,6,13
uml\ui\behavior\use_cases\ActionNewActor.java,org.argouml.uml.ui.behavior.use_cases.ActionNewActor,16,16,0,0,0,0
uml\ui\behavior\use_cases\ActionNewExtendExtensionPoint.java,org.argouml.uml.ui.behavior.use_cases.ActionNewExtendExtensionPoint,17,17,0,0,0,0
uml\ui\behavior\use_cases\ActionNewExtensionPoint.java,org.argouml.uml.ui.behavior.use_cases.ActionNewExtensionPoint,17,17,0,0,0,0
uml\ui\behavior\use_cases\ActionNewUseCase.java,org.argouml.uml.ui.behavior.use_cases.ActionNewUseCase,19,19,0,0,0,0
uml\ui\behavior\use_cases\ActionNewUseCaseExtensionPoint.java,org.argouml.uml.ui.behavior.use_cases.ActionNewUseCaseExtensionPoint,14,14,0,0,0,0
uml\ui\behavior\use_cases\PropPanelActor.java,org.argouml.uml.ui.behavior.use_cases.PropPanelActor,25,19,0,6,7,20
uml\ui\behavior\use_cases\PropPanelExtend.java,org.argouml.uml.ui.behavior.use_cases.PropPanelExtend,70,58,1,13,22,58
uml\ui\behavior\use_cases\PropPanelExtensionPoint.java,org.argouml.uml.ui.behavior.use_cases.PropPanelExtensionPoint,54,52,2,4,7,20
uml\ui\behavior\use_cases\PropPanelInclude.java,org.argouml.uml.ui.behavior.use_cases.PropPanelInclude,60,47,0,13,8,29
uml\ui\behavior\use_cases\PropPanelUseCase.java,org.argouml.uml.ui.behavior.use_cases.PropPanelUseCase,51,43,0,8,16,40
uml\ui\behavior\use_cases\UMLExtendBaseListModel.java,org.argouml.uml.ui.behavior.use_cases.UMLExtendBaseListModel,15,15,0,0,0,0
uml\ui\behavior\use_cases\UMLExtendExtensionListModel.java,org.argouml.uml.ui.behavior.use_cases.UMLExtendExtensionListModel,13,13,0,0,0,0
uml\ui\behavior\use_cases\UMLExtendExtensionPointListModel.java,org.argouml.uml.ui.behavior.use_cases.UMLExtendExtensionPointListModel,21,41,20,0,0,20
uml\ui\behavior\use_cases\UMLExtensionPointExtendListModel.java,org.argouml.uml.ui.behavior.use_cases.UMLExtensionPointExtendListModel,13,13,0,0,0,0
uml\ui\behavior\use_cases\UMLExtensionPointLocationDocument.java,org.argouml.uml.ui.behavior.use_cases.UMLExtensionPointLocationDocument,11,11,0,0,0,0
uml\ui\behavior\use_cases\UMLExtensionPointUseCaseListModel.java,org.argouml.uml.ui.behavior.use_cases.UMLExtensionPointUseCaseListModel,13,13,0,0,0,0
uml\ui\behavior\use_cases\UMLIncludeAdditionListModel.java,org.argouml.uml.ui.behavior.use_cases.UMLIncludeAdditionListModel,17,17,0,0,0,0
uml\ui\behavior\use_cases\UMLIncludeBaseListModel.java,org.argouml.uml.ui.behavior.use_cases.UMLIncludeBaseListModel,17,17,0,0,0,0
uml\ui\behavior\use_cases\UMLUseCaseExtendListModel.java,org.argouml.uml.ui.behavior.use_cases.UMLUseCaseExtendListModel,11,11,0,0,0,0
uml\ui\behavior\use_cases\UMLUseCaseExtensionPointListModel.java,org.argouml.uml.ui.behavior.use_cases.UMLUseCaseExtensionPointListModel,20,42,22,0,0,22
uml\ui\behavior\use_cases\UMLUseCaseIncludeListModel.java,org.argouml.uml.ui.behavior.use_cases.UMLUseCaseIncludeListModel,11,11,0,0,0,0
uml\ui\foundation\core\ActionAddAssociationSpecification.java,org.argouml.uml.ui.foundation.core.ActionAddAssociationSpecification,33,33,0,0,7,14
uml\ui\foundation\core\ActionAddClientDependencyAction.java,org.argouml.uml.ui.foundation.core.ActionAddClientDependencyAction,55,50,0,5,13,31
uml\ui\foundation\core\ActionAddDataType.java,org.argouml.uml.ui.foundation.core.ActionAddDataType,29,29,0,0,0,0
uml\ui\foundation\core\ActionAddEnumeration.java,org.argouml.uml.ui.foundation.core.ActionAddEnumeration,31,31,0,0,0,0
uml\ui\foundation\core\ActionAddLiteral.java,org.argouml.uml.ui.foundation.core.ActionAddLiteral,21,21,0,0,0,0
uml\ui\foundation\core\ActionAddSupplierDependencyAction.java,org.argouml.uml.ui.foundation.core.ActionAddSupplierDependencyAction,55,50,0,5,10,25
uml\ui\foundation\core\PropPanelComment.java,org.argouml.uml.ui.foundation.core.ActionDeleteAnnotatedElement,10,11,1,0,0,1
uml\ui\foundation\core\ActionNewClass.java,org.argouml.uml.ui.foundation.core.ActionNewClass,18,18,0,0,0,0
uml\ui\foundation\core\ActionNewInnerClass.java,org.argouml.uml.ui.foundation.core.ActionNewInnerClass,15,15,0,0,0,0
uml\ui\foundation\core\ActionNewInterface.java,org.argouml.uml.ui.foundation.core.ActionNewInterface,19,19,0,0,0,0
uml\ui\foundation\core\ActionNewModelElementConstraint.java,org.argouml.uml.ui.foundation.core.ActionNewModelElementConstraint,15,15,0,0,0,0
uml\ui\foundation\core\ActionNewParameter.java,org.argouml.uml.ui.foundation.core.ActionNewParameter,22,21,0,1,2,5
uml\ui\foundation\core\ActionSetAssociationEndAggregation.java,org.argouml.uml.ui.foundation.core.ActionSetAssociationEndAggregation,36,36,0,0,0,0
uml\ui\foundation\core\ActionSetAssociationEndMultiplicity.java,org.argouml.uml.ui.foundation.core.ActionSetAssociationEndMultiplicity,29,29,0,0,1,2
uml\ui\foundation\core\ActionSetAssociationEndNavigable.java,org.argouml.uml.ui.foundation.core.ActionSetAssociationEndNavigable,23,23,0,0,0,0
uml\ui\foundation\core\ActionSetAssociationEndOrdering.java,org.argouml.uml.ui.foundation.core.ActionSetAssociationEndOrdering,29,29,0,0,0,0
uml\ui\foundation\core\ActionSetAssociationEndTargetScope.java,org.argouml.uml.ui.foundation.core.ActionSetAssociationEndTargetScope,29,29,0,0,0,0
uml\ui\foundation\core\ActionSetAssociationEndType.java,org.argouml.uml.ui.foundation.core.ActionSetAssociationEndType,40,37,1,4,0,5
uml\ui\foundation\core\ActionSetBehavioralFeatureQuery.java,org.argouml.uml.ui.foundation.core.ActionSetBehavioralFeatureQuery,23,23,0,0,0,0
uml\ui\foundation\core\ActionSetChangeability.java,org.argouml.uml.ui.foundation.core.ActionSetChangeability,37,37,2,2,3,10
uml\ui\foundation\core\ActionSetClassActive.java,org.argouml.uml.ui.foundation.core.ActionSetClassActive,23,23,0,0,0,0
uml\ui\foundation\core\ActionSetElementOwnershipSpecification.java,org.argouml.uml.ui.foundation.core.ActionSetElementOwnershipSpecification,24,25,1,0,2,5
uml\ui\foundation\core\ActionSetFeatureOwner.java,org.argouml.uml.ui.foundation.core.ActionSetFeatureOwner,36,36,0,0,0,0
uml\ui\foundation\core\ActionSetFeatureOwnerScope.java,org.argouml.uml.ui.foundation.core.ActionSetFeatureOwnerScope,29,22,0,7,1,9
uml\ui\foundation\core\ActionSetFlowSource.java,org.argouml.uml.ui.foundation.core.ActionSetFlowSource,33,33,0,0,1,2
